,Ano,Mês,Município,Produto,Unidade de Medida,Preço médio
11023,2019,4,OSORIO,ETANOL HIDRATADO,R$/l,4.199
11024,2019,4,OSORIO,GASOLINA COMUM,R$/l,4.659
11025,2019,4,OSORIO,GLP,R$/13Kg,72.4
11026,2019,4,OSORIO,ÓLEO DIESEL,R$/l,3.433
11027,2019,4,OSORIO,ÓLEO DIESEL S10,R$/l,3.547
11028,2019,4,OURINHOS,ETANOL HIDRATADO,R$/l,2.939
11029,2019,4,OURINHOS,GASOLINA COMUM,R$/l,4.327
11030,2019,4,OURINHOS,GLP,R$/13Kg,66.291
11031,2019,4,OURINHOS,ÓLEO DIESEL,R$/l,3.614
11032,2019,4,OURINHOS,ÓLEO DIESEL S10,R$/l,3.744
11033,2019,4,OURO PRETO,ETANOL HIDRATADO,R$/l,3.442
11034,2019,4,OURO PRETO,GASOLINA COMUM,R$/l,4.875
11035,2019,4,OURO PRETO,GLP,R$/13Kg,73.375
11036,2019,4,OURO PRETO,ÓLEO DIESEL,R$/l,3.814
11037,2019,4,OURO PRETO,ÓLEO DIESEL S10,R$/l,3.866
11038,2019,4,PALHOCA,ETANOL HIDRATADO,R$/l,3.701
11039,2019,4,PALHOCA,GASOLINA COMUM,R$/l,4.292
11040,2019,4,PALHOCA,GLP,R$/13Kg,66.225
11041,2019,4,PALHOCA,GNV,R$/m3,2.726
11042,2019,4,PALHOCA,ÓLEO DIESEL,R$/l,3.543
11043,2019,4,PALHOCA,ÓLEO DIESEL S10,R$/l,3.64
11044,2019,4,PALMAS,ETANOL HIDRATADO,R$/l,3.695
11045,2019,4,PALMAS,GASOLINA COMUM,R$/l,4.614
11046,2019,4,PALMAS,GLP,R$/13Kg,84.007
11047,2019,4,PALMAS,ÓLEO DIESEL,R$/l,3.48
11048,2019,4,PALMAS,ÓLEO DIESEL S10,R$/l,3.568
11049,2019,4,PALMEIRA DOS INDIOS,ETANOL HIDRATADO,R$/l,3.672
11050,2019,4,PALMEIRA DOS INDIOS,GASOLINA COMUM,R$/l,4.601
11051,2019,4,PALMEIRA DOS INDIOS,GLP,R$/13Kg,66.25
11052,2019,4,PALMEIRA DOS INDIOS,GNV,R$/m3,3.65
11053,2019,4,PALMEIRA DOS INDIOS,ÓLEO DIESEL,R$/l,3.71
11054,2019,4,PALMEIRA DOS INDIOS,ÓLEO DIESEL S10,R$/l,3.836
11055,2019,4,PARA DE MINAS,ETANOL HIDRATADO,R$/l,3.294
11056,2019,4,PARA DE MINAS,GASOLINA COMUM,R$/l,4.824
11057,2019,4,PARA DE MINAS,GLP,R$/13Kg,69.3
11058,2019,4,PARA DE MINAS,ÓLEO DIESEL,R$/l,3.758
11059,2019,4,PARA DE MINAS,ÓLEO DIESEL S10,R$/l,3.835
11060,2019,4,PARACATU,ETANOL HIDRATADO,R$/l,3.097
11061,2019,4,PARACATU,GASOLINA COMUM,R$/l,4.89
11062,2019,4,PARACATU,GLP,R$/13Kg,67.188
11063,2019,4,PARACATU,ÓLEO DIESEL,R$/l,3.84
11064,2019,4,PARACATU,ÓLEO DIESEL S10,R$/l,3.898
11065,2019,4,PARAGOMINAS,ETANOL HIDRATADO,R$/l,4.149
11066,2019,4,PARAGOMINAS,GASOLINA COMUM,R$/l,4.803
11067,2019,4,PARAGOMINAS,GLP,R$/13Kg,93.333
11068,2019,4,PARAGOMINAS,ÓLEO DIESEL,R$/l,3.733
11069,2019,4,PARAGOMINAS,ÓLEO DIESEL S10,R$/l,3.809
11070,2019,4,PARAGUACU PAULISTA,ETANOL HIDRATADO,R$/l,2.909
11071,2019,4,PARAGUACU PAULISTA,GASOLINA COMUM,R$/l,4.4
11072,2019,4,PARAGUACU PAULISTA,GLP,R$/13Kg,74.363
11073,2019,4,PARAGUACU PAULISTA,ÓLEO DIESEL,R$/l,3.538
11074,2019,4,PARAGUACU PAULISTA,ÓLEO DIESEL S10,R$/l,3.599
11075,2019,4,PARAISO DO TOCANTINS,ETANOL HIDRATADO,R$/l,3.792
11076,2019,4,PARAISO DO TOCANTINS,GASOLINA COMUM,R$/l,4.6
11077,2019,4,PARAISO DO TOCANTINS,GLP,R$/13Kg,81.563
11078,2019,4,PARAISO DO TOCANTINS,ÓLEO DIESEL,R$/l,3.673
11079,2019,4,PARAISO DO TOCANTINS,ÓLEO DIESEL S10,R$/l,3.68
11080,2019,4,PARANAGUA,ETANOL HIDRATADO,R$/l,3.192
11081,2019,4,PARANAGUA,GASOLINA COMUM,R$/l,4.293
11082,2019,4,PARANAGUA,GLP,R$/13Kg,59.625
11083,2019,4,PARANAGUA,ÓLEO DIESEL,R$/l,3.457
11084,2019,4,PARANAGUA,ÓLEO DIESEL S10,R$/l,3.493
11085,2019,4,PARANAVAI,ETANOL HIDRATADO,R$/l,3.106
11086,2019,4,PARANAVAI,GASOLINA COMUM,R$/l,4.407
11087,2019,4,PARANAVAI,GLP,R$/13Kg,73.2
11088,2019,4,PARANAVAI,ÓLEO DIESEL,R$/l,3.397
11089,2019,4,PARANAVAI,ÓLEO DIESEL S10,R$/l,3.425
11090,2019,4,PARAUAPEBAS,ETANOL HIDRATADO,R$/l,4.116
11091,2019,4,PARAUAPEBAS,GASOLINA COMUM,R$/l,5.017
11092,2019,4,PARAUAPEBAS,GLP,R$/13Kg,81.667
11093,2019,4,PARAUAPEBAS,ÓLEO DIESEL,R$/l,4.038
11094,2019,4,PARAUAPEBAS,ÓLEO DIESEL S10,R$/l,4.118
11095,2019,4,PARINTINS,GASOLINA COMUM,R$/l,4.844
11096,2019,4,PARINTINS,GLP,R$/13Kg,80.0
11097,2019,4,PARINTINS,ÓLEO DIESEL,R$/l,4.066
11098,2019,4,PARINTINS,ÓLEO DIESEL S10,R$/l,4.25
11099,2019,4,PARNAIBA,ETANOL HIDRATADO,R$/l,3.654
11100,2019,4,PARNAIBA,GASOLINA COMUM,R$/l,4.737
11101,2019,4,PARNAIBA,GLP,R$/13Kg,82.5
11102,2019,4,PARNAIBA,ÓLEO DIESEL,R$/l,3.816
11103,2019,4,PARNAIBA,ÓLEO DIESEL S10,R$/l,3.901
11104,2019,4,PARNAMIRIM,ETANOL HIDRATADO,R$/l,3.632
11105,2019,4,PARNAMIRIM,GASOLINA COMUM,R$/l,4.568
11106,2019,4,PARNAMIRIM,GLP,R$/13Kg,69.404
11107,2019,4,PARNAMIRIM,GNV,R$/m3,3.69
11108,2019,4,PARNAMIRIM,ÓLEO DIESEL,R$/l,3.724
11109,2019,4,PARNAMIRIM,ÓLEO DIESEL S10,R$/l,3.854
11110,2019,4,PASSO FUNDO,ETANOL HIDRATADO,R$/l,4.113
11111,2019,4,PASSO FUNDO,GASOLINA COMUM,R$/l,4.504
11112,2019,4,PASSO FUNDO,GLP,R$/13Kg,67.809
11113,2019,4,PASSO FUNDO,ÓLEO DIESEL,R$/l,3.47
11114,2019,4,PASSO FUNDO,ÓLEO DIESEL S10,R$/l,3.667
11115,2019,4,PASSOS,ETANOL HIDRATADO,R$/l,3.217
11116,2019,4,PASSOS,GASOLINA COMUM,R$/l,4.955
11117,2019,4,PASSOS,GLP,R$/13Kg,69.125
11118,2019,4,PASSOS,ÓLEO DIESEL,R$/l,3.777
11119,2019,4,PASSOS,ÓLEO DIESEL S10,R$/l,3.826
11120,2019,4,PATO BRANCO,ETANOL HIDRATADO,R$/l,3.257
11121,2019,4,PATO BRANCO,GASOLINA COMUM,R$/l,4.469
11122,2019,4,PATO BRANCO,GLP,R$/13Kg,76.5
11123,2019,4,PATO BRANCO,ÓLEO DIESEL,R$/l,3.465
11124,2019,4,PATO BRANCO,ÓLEO DIESEL S10,R$/l,3.565
11125,2019,4,PATOS,ETANOL HIDRATADO,R$/l,3.442
11126,2019,4,PATOS,GASOLINA COMUM,R$/l,4.304
11127,2019,4,PATOS,GLP,R$/13Kg,67.125
11128,2019,4,PATOS,ÓLEO DIESEL,R$/l,3.572
11129,2019,4,PATOS,ÓLEO DIESEL S10,R$/l,3.698
11130,2019,4,PATOS DE MINAS,ETANOL HIDRATADO,R$/l,3.28
11131,2019,4,PATOS DE MINAS,GASOLINA COMUM,R$/l,4.884
11132,2019,4,PATOS DE MINAS,GLP,R$/13Kg,75.083
11133,2019,4,PATOS DE MINAS,ÓLEO DIESEL,R$/l,3.742
11134,2019,4,PATOS DE MINAS,ÓLEO DIESEL S10,R$/l,3.823
11135,2019,4,PATROCINIO,ETANOL HIDRATADO,R$/l,3.381
11136,2019,4,PATROCINIO,GASOLINA COMUM,R$/l,4.921
11137,2019,4,PATROCINIO,GLP,R$/13Kg,71.25
11138,2019,4,PATROCINIO,ÓLEO DIESEL,R$/l,3.803
11139,2019,4,PATROCINIO,ÓLEO DIESEL S10,R$/l,3.869
11140,2019,4,PAULINIA,ETANOL HIDRATADO,R$/l,2.841
11141,2019,4,PAULINIA,GASOLINA COMUM,R$/l,4.107
11142,2019,4,PAULINIA,GLP,R$/13Kg,63.067
11143,2019,4,PAULINIA,ÓLEO DIESEL,R$/l,3.477
11144,2019,4,PAULINIA,ÓLEO DIESEL S10,R$/l,3.528
11145,2019,4,PAULISTA,ETANOL HIDRATADO,R$/l,3.376
11146,2019,4,PAULISTA,GASOLINA COMUM,R$/l,4.286
11147,2019,4,PAULISTA,GLP,R$/13Kg,65.625
11148,2019,4,PAULISTA,GNV,R$/m3,2.699
11149,2019,4,PAULISTA,ÓLEO DIESEL S10,R$/l,3.533
11150,2019,4,PAULO AFONSO,ETANOL HIDRATADO,R$/l,3.645
11151,2019,4,PAULO AFONSO,GASOLINA COMUM,R$/l,4.677
11152,2019,4,PAULO AFONSO,GLP,R$/13Kg,65.6
11153,2019,4,PAULO AFONSO,ÓLEO DIESEL,R$/l,3.732
11154,2019,4,PAULO AFONSO,ÓLEO DIESEL S10,R$/l,3.772
11155,2019,4,PELOTAS,ETANOL HIDRATADO,R$/l,4.405
11156,2019,4,PELOTAS,GASOLINA COMUM,R$/l,4.875
11157,2019,4,PELOTAS,GLP,R$/13Kg,66.813
11158,2019,4,PELOTAS,ÓLEO DIESEL,R$/l,3.583
11159,2019,4,PELOTAS,ÓLEO DIESEL S10,R$/l,3.758
11160,2019,4,PETROLINA,ETANOL HIDRATADO,R$/l,3.697
11161,2019,4,PETROLINA,GASOLINA COMUM,R$/l,4.803
11162,2019,4,PETROLINA,GLP,R$/13Kg,61.35
11163,2019,4,PETROLINA,ÓLEO DIESEL,R$/l,3.678
11164,2019,4,PETROLINA,ÓLEO DIESEL S10,R$/l,3.738
11165,2019,4,PETROPOLIS,ETANOL HIDRATADO,R$/l,4.004
11166,2019,4,PETROPOLIS,GASOLINA COMUM,R$/l,5.006
11167,2019,4,PETROPOLIS,GLP,R$/13Kg,65.779
11168,2019,4,PETROPOLIS,ÓLEO DIESEL,R$/l,3.594
11169,2019,4,PETROPOLIS,ÓLEO DIESEL S10,R$/l,3.774
11170,2019,4,PICOS,ETANOL HIDRATADO,R$/l,3.613
11171,2019,4,PICOS,GASOLINA COMUM,R$/l,4.639
11172,2019,4,PICOS,GLP,R$/13Kg,67.5
11173,2019,4,PICOS,ÓLEO DIESEL,R$/l,3.674
11174,2019,4,PICOS,ÓLEO DIESEL S10,R$/l,3.702
11175,2019,4,PIMENTA BUENO,ETANOL HIDRATADO,R$/l,4.372
11176,2019,4,PIMENTA BUENO,GASOLINA COMUM,R$/l,4.789
11177,2019,4,PIMENTA BUENO,GLP,R$/13Kg,84.937
11178,2019,4,PIMENTA BUENO,ÓLEO DIESEL,R$/l,3.801
11179,2019,4,PIMENTA BUENO,ÓLEO DIESEL S10,R$/l,3.868
11180,2019,4,PINDAMONHANGABA,ETANOL HIDRATADO,R$/l,2.893
11181,2019,4,PINDAMONHANGABA,GASOLINA COMUM,R$/l,4.127
11182,2019,4,PINDAMONHANGABA,GLP,R$/13Kg,63.167
11183,2019,4,PINDAMONHANGABA,ÓLEO DIESEL,R$/l,3.371
11184,2019,4,PINDAMONHANGABA,ÓLEO DIESEL S10,R$/l,3.502
11185,2019,4,PINHAIS,ETANOL HIDRATADO,R$/l,3.038
11186,2019,4,PINHAIS,GASOLINA COMUM,R$/l,4.142
11187,2019,4,PINHAIS,GLP,R$/13Kg,67.75
11188,2019,4,PINHAIS,ÓLEO DIESEL,R$/l,3.347
11189,2019,4,PINHAIS,ÓLEO DIESEL S10,R$/l,3.453
11190,2019,4,PINHEIRO,ETANOL HIDRATADO,R$/l,3.806
11191,2019,4,PINHEIRO,GASOLINA COMUM,R$/l,4.497
11192,2019,4,PINHEIRO,GLP,R$/13Kg,84.667
11193,2019,4,PINHEIRO,ÓLEO DIESEL,R$/l,3.633
11194,2019,4,PINHEIRO,ÓLEO DIESEL S10,R$/l,3.737
11195,2019,4,PIRACICABA,ETANOL HIDRATADO,R$/l,2.874
11196,2019,4,PIRACICABA,GASOLINA COMUM,R$/l,4.25
11197,2019,4,PIRACICABA,GLP,R$/13Kg,67.188
11198,2019,4,PIRACICABA,GNV,R$/m3,3.023
11199,2019,4,PIRACICABA,ÓLEO DIESEL,R$/l,3.466
11200,2019,4,PIRACICABA,ÓLEO DIESEL S10,R$/l,3.581
11201,2019,4,PIRASSUNUNGA,ETANOL HIDRATADO,R$/l,2.862
11202,2019,4,PIRASSUNUNGA,GASOLINA COMUM,R$/l,4.232
11203,2019,4,PIRASSUNUNGA,GLP,R$/13Kg,65.212
11204,2019,4,PIRASSUNUNGA,ÓLEO DIESEL,R$/l,3.407
11205,2019,4,PIRASSUNUNGA,ÓLEO DIESEL S10,R$/l,3.534
11206,2019,4,PIRIPIRI,ETANOL HIDRATADO,R$/l,3.547
11207,2019,4,PIRIPIRI,GASOLINA COMUM,R$/l,4.67
11208,2019,4,PIRIPIRI,GLP,R$/13Kg,80.75
11209,2019,4,PIRIPIRI,ÓLEO DIESEL,R$/l,3.663
11210,2019,4,PIRIPIRI,ÓLEO DIESEL S10,R$/l,3.717
11211,2019,4,POA,ETANOL HIDRATADO,R$/l,2.851
11212,2019,4,POA,GASOLINA COMUM,R$/l,4.031
11213,2019,4,POA,GLP,R$/13Kg,61.405
11214,2019,4,POA,GNV,R$/m3,2.599
11215,2019,4,POA,ÓLEO DIESEL,R$/l,3.358
11216,2019,4,POA,ÓLEO DIESEL S10,R$/l,3.554
11217,2019,4,POCOES,ETANOL HIDRATADO,R$/l,3.685
11218,2019,4,POCOES,GASOLINA COMUM,R$/l,4.647
11219,2019,4,POCOES,GLP,R$/13Kg,56.75
11220,2019,4,POCOES,ÓLEO DIESEL,R$/l,3.525
11221,2019,4,POCOES,ÓLEO DIESEL S10,R$/l,3.584
11222,2019,4,POCOS DE CALDAS,ETANOL HIDRATADO,R$/l,3.149
11223,2019,4,POCOS DE CALDAS,GASOLINA COMUM,R$/l,4.666
11224,2019,4,POCOS DE CALDAS,GLP,R$/13Kg,70.0
11225,2019,4,POCOS DE CALDAS,ÓLEO DIESEL,R$/l,3.654
11226,2019,4,POCOS DE CALDAS,ÓLEO DIESEL S10,R$/l,3.75
11227,2019,4,PONTA GROSSA,ETANOL HIDRATADO,R$/l,3.168
11228,2019,4,PONTA GROSSA,GASOLINA COMUM,R$/l,4.366
11229,2019,4,PONTA GROSSA,GLP,R$/13Kg,67.35
11230,2019,4,PONTA GROSSA,ÓLEO DIESEL,R$/l,3.329
11231,2019,4,PONTA GROSSA,ÓLEO DIESEL S10,R$/l,3.407
11232,2019,4,PONTA PORA,ETANOL HIDRATADO,R$/l,3.604
11233,2019,4,PONTA PORA,GASOLINA COMUM,R$/l,4.352
11234,2019,4,PONTA PORA,GLP,R$/13Kg,68.75
11235,2019,4,PONTA PORA,ÓLEO DIESEL,R$/l,3.632
11236,2019,4,PONTA PORA,ÓLEO DIESEL S10,R$/l,3.77
11237,2019,4,PORANGATU,ETANOL HIDRATADO,R$/l,3.036
11238,2019,4,PORANGATU,GASOLINA COMUM,R$/l,4.518
11239,2019,4,PORANGATU,GLP,R$/13Kg,69.423
11240,2019,4,PORANGATU,ÓLEO DIESEL,R$/l,3.622
11241,2019,4,PORANGATU,ÓLEO DIESEL S10,R$/l,3.744
11242,2019,4,PORTO ALEGRE,ETANOL HIDRATADO,R$/l,4.191
11243,2019,4,PORTO ALEGRE,GASOLINA COMUM,R$/l,4.755
11244,2019,4,PORTO ALEGRE,GLP,R$/13Kg,68.883
11245,2019,4,PORTO ALEGRE,GNV,R$/m3,3.484
11246,2019,4,PORTO ALEGRE,ÓLEO DIESEL,R$/l,3.474
11247,2019,4,PORTO ALEGRE,ÓLEO DIESEL S10,R$/l,3.672
11248,2019,4,PORTO FERREIRA,ETANOL HIDRATADO,R$/l,2.806
11249,2019,4,PORTO FERREIRA,GASOLINA COMUM,R$/l,4.217
11250,2019,4,PORTO FERREIRA,GLP,R$/13Kg,62.75
11251,2019,4,PORTO FERREIRA,ÓLEO DIESEL,R$/l,3.435
11252,2019,4,PORTO FERREIRA,ÓLEO DIESEL S10,R$/l,3.549
11253,2019,4,PORTO NACIONAL,ETANOL HIDRATADO,R$/l,3.653
11254,2019,4,PORTO NACIONAL,GASOLINA COMUM,R$/l,4.334
11255,2019,4,PORTO NACIONAL,GLP,R$/13Kg,75.25
11256,2019,4,PORTO NACIONAL,GNV,R$/m3,3.499
11257,2019,4,PORTO NACIONAL,ÓLEO DIESEL,R$/l,3.387
11258,2019,4,PORTO NACIONAL,ÓLEO DIESEL S10,R$/l,3.424
11259,2019,4,PORTO SEGURO,ETANOL HIDRATADO,R$/l,4.024
11260,2019,4,PORTO SEGURO,GASOLINA COMUM,R$/l,5.008
11261,2019,4,PORTO SEGURO,GLP,R$/13Kg,64.361
11262,2019,4,PORTO SEGURO,ÓLEO DIESEL,R$/l,4.109
11263,2019,4,PORTO SEGURO,ÓLEO DIESEL S10,R$/l,4.269
11264,2019,4,PORTO VELHO,ETANOL HIDRATADO,R$/l,3.743
11265,2019,4,PORTO VELHO,GASOLINA COMUM,R$/l,4.681
11266,2019,4,PORTO VELHO,GLP,R$/13Kg,73.487
11267,2019,4,PORTO VELHO,ÓLEO DIESEL,R$/l,3.8
11268,2019,4,PORTO VELHO,ÓLEO DIESEL S10,R$/l,3.91
11269,2019,4,POUSO ALEGRE,ETANOL HIDRATADO,R$/l,3.195
11270,2019,4,POUSO ALEGRE,GASOLINA COMUM,R$/l,4.82
11271,2019,4,POUSO ALEGRE,GLP,R$/13Kg,67.333
11272,2019,4,POUSO ALEGRE,ÓLEO DIESEL,R$/l,3.677
11273,2019,4,POUSO ALEGRE,ÓLEO DIESEL S10,R$/l,3.747
11274,2019,4,PRAIA GRANDE,ETANOL HIDRATADO,R$/l,3.058
11275,2019,4,PRAIA GRANDE,GASOLINA COMUM,R$/l,4.274
11276,2019,4,PRAIA GRANDE,GLP,R$/13Kg,69.622
11277,2019,4,PRAIA GRANDE,ÓLEO DIESEL,R$/l,3.613
11278,2019,4,PRAIA GRANDE,ÓLEO DIESEL S10,R$/l,3.747
11279,2019,4,PRESIDENTE DUTRA,ETANOL HIDRATADO,R$/l,3.399
11280,2019,4,PRESIDENTE DUTRA,GASOLINA COMUM,R$/l,4.466
11281,2019,4,PRESIDENTE DUTRA,GLP,R$/13Kg,76.667
11282,2019,4,PRESIDENTE DUTRA,ÓLEO DIESEL,R$/l,3.574
11283,2019,4,PRESIDENTE DUTRA,ÓLEO DIESEL S10,R$/l,3.656
11284,2019,4,PRESIDENTE PRUDENTE,ETANOL HIDRATADO,R$/l,2.884
11285,2019,4,PRESIDENTE PRUDENTE,GASOLINA COMUM,R$/l,4.387
11286,2019,4,PRESIDENTE PRUDENTE,GLP,R$/13Kg,65.768
11287,2019,4,PRESIDENTE PRUDENTE,ÓLEO DIESEL,R$/l,3.54
11288,2019,4,PRESIDENTE PRUDENTE,ÓLEO DIESEL S10,R$/l,3.637
11289,2019,4,PRESIDENTE VENCESLAU,ETANOL HIDRATADO,R$/l,2.993
11290,2019,4,PRESIDENTE VENCESLAU,GASOLINA COMUM,R$/l,4.376
11291,2019,4,PRESIDENTE VENCESLAU,GLP,R$/13Kg,66.69
11292,2019,4,PRESIDENTE VENCESLAU,ÓLEO DIESEL,R$/l,3.568
11293,2019,4,PRESIDENTE VENCESLAU,ÓLEO DIESEL S10,R$/l,3.645
11294,2019,4,QUIXADA,ETANOL HIDRATADO,R$/l,3.695
11295,2019,4,QUIXADA,GASOLINA COMUM,R$/l,4.678
11296,2019,4,QUIXADA,GLP,R$/13Kg,72.188
11297,2019,4,QUIXADA,ÓLEO DIESEL,R$/l,3.787
11298,2019,4,QUIXADA,ÓLEO DIESEL S10,R$/l,3.896
11299,2019,4,RECIFE,ETANOL HIDRATADO,R$/l,3.483
11300,2019,4,RECIFE,GASOLINA COMUM,R$/l,4.319
11301,2019,4,RECIFE,GLP,R$/13Kg,66.83
11302,2019,4,RECIFE,GNV,R$/m3,2.699
11303,2019,4,RECIFE,ÓLEO DIESEL S10,R$/l,3.627
11304,2019,4,REDENCAO,ETANOL HIDRATADO,R$/l,3.794
11305,2019,4,REDENCAO,GASOLINA COMUM,R$/l,4.844
11306,2019,4,REDENCAO,GLP,R$/13Kg,90.0
11307,2019,4,REDENCAO,ÓLEO DIESEL,R$/l,3.979
11308,2019,4,REDENCAO,ÓLEO DIESEL S10,R$/l,4.022
11309,2019,4,RESENDE,ETANOL HIDRATADO,R$/l,4.229
11310,2019,4,RESENDE,GASOLINA COMUM,R$/l,4.908
11311,2019,4,RESENDE,GLP,R$/13Kg,68.575
11312,2019,4,RESENDE,GNV,R$/m3,3.374
11313,2019,4,RESENDE,ÓLEO DIESEL,R$/l,3.384
11314,2019,4,RESENDE,ÓLEO DIESEL S10,R$/l,3.742
11315,2019,4,RIBEIRAO PIRES,ETANOL HIDRATADO,R$/l,2.865
11316,2019,4,RIBEIRAO PIRES,GASOLINA COMUM,R$/l,4.195
11317,2019,4,RIBEIRAO PIRES,GLP,R$/13Kg,74.098
11318,2019,4,RIBEIRAO PIRES,ÓLEO DIESEL,R$/l,3.637
11319,2019,4,RIBEIRAO PIRES,ÓLEO DIESEL S10,R$/l,3.683
11320,2019,4,RIBEIRAO PRETO,ETANOL HIDRATADO,R$/l,2.827
11321,2019,4,RIBEIRAO PRETO,GASOLINA COMUM,R$/l,4.28
11322,2019,4,RIBEIRAO PRETO,GLP,R$/13Kg,80.655
11323,2019,4,RIBEIRAO PRETO,GNV,R$/m3,3.37
11324,2019,4,RIBEIRAO PRETO,ÓLEO DIESEL,R$/l,3.498
11325,2019,4,RIBEIRAO PRETO,ÓLEO DIESEL S10,R$/l,3.636
11326,2019,4,RIO BONITO,ETANOL HIDRATADO,R$/l,3.744
11327,2019,4,RIO BONITO,GASOLINA COMUM,R$/l,4.772
11328,2019,4,RIO BONITO,GLP,R$/13Kg,61.667
11329,2019,4,RIO BONITO,ÓLEO DIESEL,R$/l,3.505
11330,2019,4,RIO BONITO,ÓLEO DIESEL S10,R$/l,3.655
11331,2019,4,RIO BRANCO,ETANOL HIDRATADO,R$/l,3.954
11332,2019,4,RIO BRANCO,GASOLINA COMUM,R$/l,4.841
11333,2019,4,RIO BRANCO,GLP,R$/13Kg,79.859
11334,2019,4,RIO BRANCO,ÓLEO DIESEL,R$/l,4.319
11335,2019,4,RIO BRANCO,ÓLEO DIESEL S10,R$/l,4.395
11336,2019,4,RIO CLARO,ETANOL HIDRATADO,R$/l,2.889
11337,2019,4,RIO CLARO,GASOLINA COMUM,R$/l,4.26
11338,2019,4,RIO CLARO,GLP,R$/13Kg,61.25
11339,2019,4,RIO CLARO,ÓLEO DIESEL,R$/l,3.413
11340,2019,4,RIO CLARO,ÓLEO DIESEL S10,R$/l,3.546
11341,2019,4,RIO DE JANEIRO,ETANOL HIDRATADO,R$/l,4.002
11342,2019,4,RIO DE JANEIRO,GASOLINA COMUM,R$/l,4.923
11343,2019,4,RIO DE JANEIRO,GLP,R$/13Kg,66.868
11344,2019,4,RIO DE JANEIRO,GNV,R$/m3,3.045
11345,2019,4,RIO DE JANEIRO,ÓLEO DIESEL,R$/l,3.613
11346,2019,4,RIO DE JANEIRO,ÓLEO DIESEL S10,R$/l,3.796
11347,2019,4,RIO GRANDE,ETANOL HIDRATADO,R$/l,4.261
11348,2019,4,RIO GRANDE,GASOLINA COMUM,R$/l,4.758
11349,2019,4,RIO GRANDE,GLP,R$/13Kg,67.0
11350,2019,4,RIO GRANDE,ÓLEO DIESEL,R$/l,3.588
11351,2019,4,RIO GRANDE,ÓLEO DIESEL S10,R$/l,3.703
11352,2019,4,RIO LARGO,ETANOL HIDRATADO,R$/l,3.648
11353,2019,4,RIO LARGO,GASOLINA COMUM,R$/l,4.536
11354,2019,4,RIO LARGO,GLP,R$/13Kg,64.583
11355,2019,4,RIO LARGO,GNV,R$/m3,3.45
11356,2019,4,RIO LARGO,ÓLEO DIESEL,R$/l,3.817
11357,2019,4,RIO LARGO,ÓLEO DIESEL S10,R$/l,3.896
11358,2019,4,RIO VERDE,ETANOL HIDRATADO,R$/l,3.199
11359,2019,4,RIO VERDE,GASOLINA COMUM,R$/l,4.694
11360,2019,4,RIO VERDE,GLP,R$/13Kg,71.068
11361,2019,4,RIO VERDE,ÓLEO DIESEL,R$/l,3.751
11362,2019,4,RIO VERDE,ÓLEO DIESEL S10,R$/l,3.825
11363,2019,4,RONDONOPOLIS,ETANOL HIDRATADO,R$/l,2.739
11364,2019,4,RONDONOPOLIS,GASOLINA COMUM,R$/l,4.456
11365,2019,4,RONDONOPOLIS,GLP,R$/13Kg,101.5
11366,2019,4,RONDONOPOLIS,ÓLEO DIESEL,R$/l,3.92
11367,2019,4,RONDONOPOLIS,ÓLEO DIESEL S10,R$/l,4.034
11368,2019,4,SABARA,ETANOL HIDRATADO,R$/l,3.317
11369,2019,4,SABARA,GASOLINA COMUM,R$/l,4.736
11370,2019,4,SABARA,GLP,R$/13Kg,70.25
11371,2019,4,SABARA,ÓLEO DIESEL,R$/l,3.673
11372,2019,4,SABARA,ÓLEO DIESEL S10,R$/l,3.721
11373,2019,4,SALGUEIRO,ETANOL HIDRATADO,R$/l,3.632
11374,2019,4,SALGUEIRO,GASOLINA COMUM,R$/l,4.845
11375,2019,4,SALGUEIRO,GLP,R$/13Kg,73.667
11376,2019,4,SALGUEIRO,ÓLEO DIESEL S10,R$/l,3.485
11377,2019,4,SALTO,ETANOL HIDRATADO,R$/l,2.897
11378,2019,4,SALTO,GASOLINA COMUM,R$/l,4.22
11379,2019,4,SALTO,GLP,R$/13Kg,62.5
11380,2019,4,SALTO,GNV,R$/m3,3.359
11381,2019,4,SALTO,ÓLEO DIESEL,R$/l,3.467
11382,2019,4,SALTO,ÓLEO DIESEL S10,R$/l,3.585
11383,2019,4,SALVADOR,ETANOL HIDRATADO,R$/l,3.473
11384,2019,4,SALVADOR,GASOLINA COMUM,R$/l,4.532
11385,2019,4,SALVADOR,GLP,R$/13Kg,63.269
11386,2019,4,SALVADOR,GNV,R$/m3,3.168
11387,2019,4,SALVADOR,ÓLEO DIESEL,R$/l,3.497
11388,2019,4,SALVADOR,ÓLEO DIESEL S10,R$/l,3.654
11389,2019,4,SANTA BARBARA D'OESTE,ETANOL HIDRATADO,R$/l,2.85
11390,2019,4,SANTA BARBARA D'OESTE,GASOLINA COMUM,R$/l,4.104
11391,2019,4,SANTA BARBARA D'OESTE,GLP,R$/13Kg,65.769
11392,2019,4,SANTA BARBARA D'OESTE,ÓLEO DIESEL,R$/l,3.327
11393,2019,4,SANTA BARBARA D'OESTE,ÓLEO DIESEL S10,R$/l,3.454
11394,2019,4,SANTA CRUZ DO CAPIBARIBE,ETANOL HIDRATADO,R$/l,3.505
11395,2019,4,SANTA CRUZ DO CAPIBARIBE,GASOLINA COMUM,R$/l,4.431
11396,2019,4,SANTA CRUZ DO CAPIBARIBE,GLP,R$/13Kg,65.0
