,Ano,Mês,Município,Variância,Variação Absoluta
2998,2019,6,MARECHAL CANDIDO RONDON,1600.08,80.002
2999,2019,6,MARICA,844.2802,58.113
3000,2019,6,MARILIA,1380.1968,74.302
3001,2019,6,MARINGA,1420.3854,75.376
3002,2019,6,MATAO,1247.8203,70.649
3003,2019,6,MAUA,1121.0778,66.965
3004,2019,6,MINEIROS,1129.4977,67.216
3005,2019,6,MIRASSOL,957.1908,61.877
3006,2019,6,MOCOCA,1206.7286,69.476
3007,2019,6,MOGI DAS CRUZES,947.1622,61.552
3008,2019,6,MOGI GUACU,826.90753,57.512
3009,2019,6,MOGI MIRIM,756.0025,54.991
3010,2019,6,MONTE ALTO,1176.3185,68.595
3011,2019,6,MONTE CARMELO,1081.3904,65.769
3012,2019,6,MONTES CLAROS,1251.709,70.759
3013,2019,6,MORRINHOS,1090.8488,66.056
3014,2019,6,MOSSORO,1113.8906,66.75
3015,2019,6,MURIAE,1319.1061,72.639
3016,2019,6,NATAL,1089.363,66.011
3017,2019,6,NILOPOLIS,885.122,59.502
3018,2019,6,NITEROI,918.78705,60.623
3019,2019,6,NOSSA SENHORA DO SOCORRO,1075.4464,65.588
3020,2019,6,NOVA ANDRADINA,1224.4401,69.984
3021,2019,6,NOVA FRIBURGO,970.35364,62.301
3022,2019,6,NOVA IGUACU,870.1615,58.997
3023,2019,6,NOVA LIMA,1234.6088,70.274
3024,2019,6,NOVO HAMBURGO,1065.3369,65.279
3025,2019,6,OLIMPIA,692.13715,52.617
3026,2019,6,OLINDA,1019.07794,63.846
3027,2019,6,OLIVEIRA,1046.7814,64.708
3028,2019,6,OSASCO,1168.1699,68.357
3029,2019,6,OSORIO,1254.3285,70.833
3030,2019,6,OURINHOS,1134.8813,67.376
3031,2019,6,OURO PRETO,1346.8167,73.398
3032,2019,6,PALHOCA,1132.6926,67.311
3033,2019,6,PALMAS,1777.3391,84.317
3034,2019,6,PALMEIRA DOS INDIOS,1001.7225,63.3
3035,2019,6,PARA DE MINAS,1120.04,66.934
3036,2019,6,PARACATU,1102.4392,66.406
3037,2019,6,PARAGUACU PAULISTA,1316.1295,72.557
3038,2019,6,PARAISO DO TOCANTINS,1455.4225,76.3
3039,2019,6,PARANAGUA,768.7311,55.452
3040,2019,6,PARANAVAI,1275.8827,71.439
3041,2019,6,PARAUAPEBAS,1637.5781,80.934
3042,2019,6,PARNAIBA,1593.5665,79.839
3043,2019,6,PARNAMIRIM,1115.6268,66.802
3044,2019,6,PASSO FUNDO,1062.043,65.178
3045,2019,6,PASSOS,1121.5801,66.98
3046,2019,6,PATO BRANCO,1348.7991,73.452
3047,2019,6,PATOS,997.1385,63.155
3048,2019,6,PATOS DE MINAS,1387.5625,74.5
3049,2019,6,PATROCINIO,1158.3131,68.068
3050,2019,6,PAULINIA,958.39777,61.916
3051,2019,6,PAULISTA,1033.6547,64.301
3052,2019,6,PAULO AFONSO,1073.9056,65.541
3053,2019,6,PELOTAS,1018.79065,63.837
3054,2019,6,PETROLINA,817.96,57.2
3055,2019,6,PETROPOLIS,921.33496,60.707
3056,2019,6,PICOS,1183.8417,68.814
3057,2019,6,PIMENTA BUENO,1702.3876,82.52
3058,2019,6,PINDAMONHANGABA,963.5437,62.082
3059,2019,6,PINHAIS,1051.8022,64.863
3060,2019,6,PINHEIRO,1621.9951,80.548
3061,2019,6,PIRACICABA,1054.6256,64.95
3062,2019,6,PIRASSUNUNGA,939.2999,61.296
3063,2019,6,PIRIPIRI,1560.0525,78.995
3064,2019,6,POA,906.1906,60.206
3065,2019,6,POCOES,762.5054,55.227
3066,2019,6,POCOS DE CALDAS,1123.4899,67.037
3067,2019,6,PONTA GROSSA,1060.3164,65.125
3068,2019,6,PONTA PORA,1071.6785,65.473
3069,2019,6,PORANGATU,1094.3856,66.163
3070,2019,6,PORTO ALEGRE,1080.8971,65.754
3071,2019,6,PORTO FERREIRA,944.17926,61.455
3072,2019,6,PORTO NACIONAL,1507.3806,77.65
3073,2019,6,PORTO SEGURO,919.4843,60.646
3074,2019,6,PORTO VELHO,1250.0114,70.711
3075,2019,6,POUSO ALEGRE,1016.39813,63.762
3076,2019,6,PRAIA GRANDE,1209.6136,69.559
3077,2019,6,PRESIDENTE DUTRA,1250.2235,70.717
3078,2019,6,PRESIDENTE PRUDENTE,1021.953,63.936
3079,2019,6,PRESIDENTE VENCESLAU,1052.4834,64.884
3080,2019,6,QUIXADA,1139.6364,67.517
3081,2019,6,RECIFE,1068.3746,65.372
3082,2019,6,REDENCAO,1922.384,87.69
3083,2019,6,RESENDE,998.6864,63.204
3084,2019,6,RIBEIRAO PIRES,1240.8358,70.451
3085,2019,6,RIBEIRAO PRETO,1600.64,80.016
3086,2019,6,RIO BONITO,849.0813,58.278
3087,2019,6,RIO BRANCO,1489.8828,77.198
3088,2019,6,RIO CLARO,860.95294,58.684
3089,2019,6,RIO DE JANEIRO,1048.0759,64.748
3090,2019,6,RIO GRANDE,1006.7929,63.46
3091,2019,6,RIO LARGO,895.74506,59.858
3092,2019,6,RIO VERDE,1238.7936,70.393
3093,2019,6,RONDONOPOLIS,2491.3076,99.826
3094,2019,6,SABARA,1264.6559,71.124
3095,2019,6,SALGUEIRO,1281.6042,71.599
3096,2019,6,SALTO,936.2988,61.198
3097,2019,6,SALVADOR,914.004,60.465
3098,2019,6,SANTA BARBARA D'OESTE,1016.9083,63.778
3099,2019,6,SANTA CRUZ DO CAPIBARIBE,1016.11127,63.753
3100,2019,6,SANTA CRUZ DO RIO PARDO,1259.3271,70.974
3101,2019,6,SANTA CRUZ DO SUL,1055.4701,64.976
3102,2019,6,SANTA INES,1456.7198,76.334
3103,2019,6,SANTA MARIA,1313.6638,72.489
3104,2019,6,SANTANA DO LIVRAMENTO,1003.9709,63.371
3105,2019,6,SANTAREM,1343.4058,73.305
3106,2019,6,SANTO ANDRE,1062.3362,65.187
3107,2019,6,SANTO ANGELO,1124.6298,67.071
3108,2019,6,SANTO ANTONIO DA PLATINA,996.60175,63.138
3109,2019,6,SANTO ANTONIO DE JESUS,787.1111,56.111
3110,2019,6,SANTO ANTONIO DE PADUA,667.39557,51.668
3111,2019,6,SANTOS,1353.3937,73.577
3112,2019,6,SAO BERNARDO DO CAMPO,1335.8293,73.098
3113,2019,6,SAO CAETANO DO SUL,1462.68,76.49
3114,2019,6,SAO CARLOS,1471.1061,76.71
3115,2019,6,SAO FRANCISCO DE ITABAPOANA,1038.773,64.46
3116,2019,6,SAO GABRIEL,1355.6019,73.637
3117,2019,6,SAO GONCALO,1038.5796,64.454
3118,2019,6,SAO JOAO DA BOA VISTA,1192.7008,69.071
3119,2019,6,SAO JOAO DE MERITI,938.8709,61.282
3120,2019,6,SAO JOAO DEL REI,1096.3715,66.223
3121,2019,6,SAO JOSE,1134.9487,67.378
3122,2019,6,SAO JOSE DE RIBAMAR,1023.4241,63.982
3123,2019,6,SAO JOSE DO RIO PRETO,1111.7223,66.685
3124,2019,6,SAO JOSE DOS CAMPOS,1007.14197,63.471
3125,2019,6,SAO JOSE DOS PINHAIS,1009.5871,63.548
3126,2019,6,SAO LEOPOLDO,943.47266,61.432
3127,2019,6,SAO LUIS,1041.5789,64.547
3128,2019,6,SAO LUIZ GONZAGA,1224.825,69.995
3129,2019,6,SAO MATEUS,1018.40765,63.825
3130,2019,6,SAO PAULO,1108.9233,66.601
3131,2019,6,SAO ROQUE,1107.3254,66.553
3132,2019,6,SAO SEBASTIAO DO PARAISO,1076.5945,65.623
3133,2019,6,SAO VICENTE,1121.915,66.99
3134,2019,6,SAPIRANGA,1091.146,66.065
3135,2019,6,SAPUCAIA,875.65686,59.183
3136,2019,6,SAPUCAIA DO SUL,1042.1276,64.564
3137,2019,6,SAQUAREMA,728.32513,53.975
3138,2019,6,SENHOR DO BONFIM,1188.2843,68.943
3139,2019,6,SERRA,905.07715,60.169
3140,2019,6,SERRA TALHADA,1377.7831,74.237
3141,2019,6,SERRINHA,805.6514,56.768
3142,2019,6,SERTAOZINHO,1055.6326,64.981
3143,2019,6,SETE LAGOAS,1125.2,67.088
3144,2019,6,SIMOES FILHO,958.21204,61.91
3145,2019,6,SINOP,2405.412,98.09
3146,2019,6,SOBRAL,1040.5463,64.515
3147,2019,6,SOROCABA,1126.9114,67.139
3148,2019,6,SORRISO,2455.4006,99.104
3149,2019,6,SOUSA,986.08563,62.804
3150,2019,6,SUMARE,1306.208,72.283
3151,2019,6,SUZANO,936.1764,61.194
3152,2019,6,TABOAO DA SERRA,1104.0002,66.453
3153,2019,6,TATUI,1070.8602,65.448
3154,2019,6,TAUBATE,954.22296,61.781
3155,2019,6,TEIXEIRA DE FREITAS,807.7248,56.841
3156,2019,6,TEOFILO OTONI,1154.2327,67.948
3157,2019,6,TERESINA,944.39435,61.462
3158,2019,6,TERESOPOLIS,1005.5558,63.421
3159,2019,6,TIMOTEO,1269.2119,71.252
3160,2019,6,TOLEDO,1640.5336,81.007
3161,2019,6,TORRES,1318.0894,72.611
3162,2019,6,TRES CORACOES,1065.9899,65.299
3163,2019,6,TRES LAGOAS,1081.8179,65.782
3164,2019,6,TRES RIOS,876.2488,59.203
3165,2019,6,TRINDADE,1298.0167,72.056
3166,2019,6,TUBARAO,1084.0885,65.851
3167,2019,6,TUPA,1114.625,66.772
3168,2019,6,UBA,1286.9797,71.749
3169,2019,6,UBATUBA,987.7506,62.857
3170,2019,6,UBERABA,1222.0269,69.915
3171,2019,6,UBERLANDIA,1173.3365,68.508
3172,2019,6,UMUARAMA,1477.0187,76.864
3173,2019,6,UNAI,1580.8973,79.521
3174,2019,6,UNIAO DA VITORIA,1207.9448,69.511
3175,2019,6,VACARIA,1271.9209,71.328
3176,2019,6,VALENCA,1144.9087,67.673
3177,2019,6,VALINHOS,988.4736,62.88
3178,2019,6,VALPARAISO DE GOIAS,881.88214,59.393
3179,2019,6,VARGINHA,994.2355,63.063
3180,2019,6,VARZEA GRANDE,2268.4263,95.256
3181,2019,6,VARZEA PAULISTA,1021.154,63.911
3182,2019,6,VIAMAO,1143.0146,67.617
3183,2019,6,VICOSA,1289.6718,71.824
3184,2019,6,VIDEIRA,1222.7261,69.935
3185,2019,6,VILA VELHA,925.83276,60.855
3186,2019,6,VILHENA,1657.6298,81.428
3187,2019,6,VINHEDO,1079.7795,65.72
3188,2019,6,VITORIA,1090.7827,66.054
3189,2019,6,VITORIA DA CONQUISTA,1075.1514,65.579
3190,2019,6,VITORIA DE SANTO ANTAO,847.5668,58.226
3191,2019,6,VOLTA REDONDA,1110.689,66.654
3192,2019,6,VOTORANTIM,1003.36896,63.352
3193,2019,6,VOTUPORANGA,1018.66296,63.833
3194,2019,6,XANXERE,1381.1257,74.327
3195,2019,6,XINGUARA,2112.0918,91.915
3196,2019,6,ALENQUER,1511.2656,77.75
3197,2019,6,ALTAMIRA,1781.2621,84.41
3198,2019,6,BARRA DO CORDA,1477.4414,76.875
3199,2019,6,MACAPA,1413.3464,75.189
3200,2019,6,PARAGOMINAS,2073.1174,91.063
3201,2019,6,PARINTINS,1442.1385,75.951
3202,2019,6,SANTA ROSA,1479.9025,76.939
3203,2019,6,SANTANA,1342.5262,73.281
3204,2019,6,URUGUAIANA,1503.1516,77.541
3205,2019,6,TEFE,1398.76,74.8
3206,2019,7,ABAETETUBA,1144.6381,67.665
3207,2019,7,ACAILANDIA,1278.1698,71.503
3208,2019,7,ADAMANTINA,1059.8606,65.111
3209,2019,7,AGUAS LINDAS DE GOIAS,921.75995,60.721
3210,2019,7,ALAGOINHAS,1004.3512,63.383
3211,2019,7,ALEGRETE,1223.3905,69.954
3212,2019,7,ALFENAS,973.7832,62.411
3213,2019,7,ALTA FLORESTA,2445.9453,98.913
3214,2019,7,ALTAMIRA,1764.42,84.01
3215,2019,7,ALVORADA,914.1552,60.47
3216,2019,7,AMERICANA,1053.327,64.91
3217,2019,7,AMPARO,1212.9547,69.655
3218,2019,7,ANANINDEUA,1233.0632,70.23
3219,2019,7,ANAPOLIS,1235.8037,70.308
3220,2019,7,ANGRA DOS REIS,1166.1542,68.298
3221,2019,7,APARECIDA DE GOIANIA,1234.1871,70.262
3222,2019,7,APUCARANA,991.6201,62.98
3223,2019,7,ARACAJU,1238.7936,70.393
3224,2019,7,ARACATUBA,1027.9077,64.122
3225,2019,7,ARACRUZ,966.5881,62.18
3226,2019,7,ARAGUAINA,1560.6846,79.011
3227,2019,7,ARAGUARI,1214.2786,69.693
3228,2019,7,ARAPIRACA,885.33026,59.509
3229,2019,7,ARAPONGAS,1080.9957,65.757
3230,2019,7,ARARANGUA,1090.6836,66.051
3231,2019,7,ARARAQUARA,1419.8954,75.363
3232,2019,7,ARARAS,1197.4022,69.207
3233,2019,7,ARARIPINA,1166.8031,68.317
3234,2019,7,ARARUAMA,696.3002,52.775
3235,2019,7,ARAUCARIA,924.98096,60.827
3236,2019,7,ARAXA,1107.392,66.555
3237,2019,7,ARCOVERDE,1109.5894,66.621
3238,2019,7,ARIQUEMES,1511.1879,77.748
3239,2019,7,ASSIS,1117.3309,66.853
3240,2019,7,ASSIS CHATEAUBRIAND,1555.8291,78.888
3241,2019,7,ATIBAIA,1041.6111,64.548
3242,2019,7,AVARE,950.8897,61.673
3243,2019,7,BACABAL,1064.7169,65.26
3244,2019,7,BAGE,1135.4204,67.392
3245,2019,7,BALNEARIO CAMBORIU,1366.4113,73.93
3246,2019,7,BALSAS,1454.3926,76.273
3247,2019,7,BARBACENA,1107.625,66.562
3248,2019,7,BARRA DO PIRAI,1249.7993,70.705
3249,2019,7,BARRA MANSA,1125.0322,67.083
3250,2019,7,BARREIRAS,1287.7692,71.771
3251,2019,7,BARRETOS,1012.03516,63.625
3252,2019,7,BARUERI,1099.8177,66.327
3253,2019,7,BAURU,1022.1768,63.943
3254,2019,7,BAYEUX,1108.1575,66.578
3255,2019,7,BEBEDOURO,1098.823,66.297
3256,2019,7,BELEM,1100.3816,66.344
3257,2019,7,BELFORD ROXO,953.8215,61.768
3258,2019,7,BELO HORIZONTE,1003.3373,63.351
3259,2019,7,BELO JARDIM,965.7178,62.152
3260,2019,7,BENTO GONCALVES,1166.8031,68.317
3261,2019,7,BETIM,1212.0494,69.629
3262,2019,7,BIGUACU,1125.6361,67.101
3263,2019,7,BIRIGUI,990.54974,62.946
3264,2019,7,BLUMENAU,1249.5518,70.698
3265,2019,7,BOA VISTA,1642.1946,81.048
3266,2019,7,BOM DESPACHO,1538.7576,78.454
3267,2019,7,BOTUCATU,1037.3875,64.417
3268,2019,7,BRAGANCA,1237.7028,70.362
3269,2019,7,BRAGANCA PAULISTA,886.4315,59.546
3270,2019,7,BRASILIA,1264.4425,71.118
3271,2019,7,BRUMADO,827.0801,57.518
3272,2019,7,BRUSQUE,895.0269,59.834
3273,2019,7,CABEDELO,1103.6349,66.442
3274,2019,7,CABO DE SANTO AGOSTINHO,977.46893,62.529
3275,2019,7,CABO FRIO,911.49646,60.382
3276,2019,7,CACADOR,1120.3748,66.944
3277,2019,7,CACAPAVA,1010.76306,63.585
3278,2019,7,CACERES,1524.9806,78.102
3279,2019,7,CACHOEIRA DO SUL,988.9138,62.894
3280,2019,7,CACHOEIRINHA,1069.6825,65.412
3281,2019,7,CACHOEIRO DE ITAPEMIRIM,1035.1342,64.347
3282,2019,7,CACOAL,1775.6532,84.277
3283,2019,7,CAETITE,859.72107,58.642
3284,2019,7,CAICO,1212.7806,69.65
3285,2019,7,CALDAS NOVAS,1123.9927,67.052
3286,2019,7,CAMACARI,926.898,60.89
3287,2019,7,CAMBE,1155.1842,67.976
3288,2019,7,CAMETA,1414.3241,75.215
3289,2019,7,CAMPINA GRANDE,996.0652,63.121
3290,2019,7,CAMPINAS,1039.4176,64.48
3291,2019,7,CAMPO BELO,1091.0139,66.061
3292,2019,7,CAMPO GRANDE,1142.5414,67.603
3293,2019,7,CAMPO LARGO,951.8768,61.705
3294,2019,7,CAMPO MOURAO,1401.866,74.883
3295,2019,7,CAMPOS DOS GOYTACAZES,995.49713,63.103
3296,2019,7,CANINDE,1135.4541,67.393
3297,2019,7,CANOAS,1130.4053,67.243
3298,2019,7,CARAGUATATUBA,1003.17896,63.346
3299,2019,7,CARAPICUIBA,1027.6833,64.115
3300,2019,7,CARATINGA,1211.5272,69.614
3301,2019,7,CARIACICA,959.048,61.937
3302,2019,7,CARUARU,1028.6774,64.146
3303,2019,7,CASCAVEL,1317.7626,72.602
3304,2019,7,CASTANHAL,1384.6213,74.421
3305,2019,7,CASTRO,1083.8252,65.843
3306,2019,7,CATALAO,1088.472,65.984
3307,2019,7,CATANDUVA,982.44635,62.688
3308,2019,7,CAUCAIA,1227.136,70.061
3309,2019,7,CAXIAS,1106.0281,66.514
3310,2019,7,CAXIAS DO SUL,1275.7041,71.434
3311,2019,7,CHAPECO,1595.5232,79.888
3312,2019,7,CIANORTE,1235.5225,70.3
3313,2019,7,CODO,1454.0875,76.265
3314,2019,7,COLATINA,982.9479,62.704
3315,2019,7,COLOMBO,1049.436,64.79
3316,2019,7,CONCEICAO DO ARAGUAIA,1640.331,81.002
3317,2019,7,CONCORDIA,1272.4203,71.342
3318,2019,7,CONGONHAS,1027.7795,64.118
3319,2019,7,CONSELHEIRO LAFAIETE,870.663,59.014
3320,2019,7,CONTAGEM,1136.836,67.434
3321,2019,7,CORNELIO PROCOPIO,1301.6582,72.157
3322,2019,7,CORONEL FABRICIANO,1248.6682,70.673
3323,2019,7,CORUMBA,2045.1649,90.447
3324,2019,7,COSMOPOLIS,1087.3506,65.95
3325,2019,7,COTIA,1071.9076,65.48
3326,2019,7,COXIM,1689.6621,82.211
3327,2019,7,CRATEUS,1130.3716,67.242
3328,2019,7,CRATO,1048.0435,64.747
3329,2019,7,CRICIUMA,1201.6622,69.33
3330,2019,7,CRUZ ALTA,800.29584,56.579
3331,2019,7,CRUZEIRO,674.7266,51.951
3332,2019,7,CRUZEIRO DO SUL,1291.6836,71.88
3333,2019,7,CUBATAO,1422.459,75.431
3334,2019,7,CUIABA,2209.658,94.014
3335,2019,7,CURITIBA,977.6253,62.534
3336,2019,7,CURVELO,1101.9412,66.391
3337,2019,7,DELMIRO GOUVEIA,1091.8398,66.086
3338,2019,7,DIADEMA,1318.8518,72.632
3339,2019,7,DIVINOPOLIS,907.5156,60.25
3340,2019,7,DOURADOS,1132.659,67.31
3341,2019,7,DRACENA,1228.4674,70.099
3342,2019,7,DUQUE DE CAXIAS,814.50305,57.079
3343,2019,7,EMBU DAS ARTES,1087.1199,65.943
3344,2019,7,ERECHIM,1352.1064,73.542
3345,2019,7,ESTEIO,907.9977,60.266
3346,2019,7,EUNAPOLIS,958.3359,61.914
3347,2019,7,FEIRA DE SANTANA,839.6086,57.952
3348,2019,7,FLORIANOPOLIS,1189.836,68.988
3349,2019,7,FORMIGA,1278.3843,71.509
3350,2019,7,FORMOSA,1281.8906,71.607
3351,2019,7,FORTALEZA,1394.0143,74.673
3352,2019,7,FOZ DO IGUACU,1548.58,78.704
3353,2019,7,FRANCA,1067.2635,65.338
3354,2019,7,FRANCISCO BELTRAO,1068.2112,65.367
3355,2019,7,FRUTAL,1016.7489,63.773
3356,2019,7,GARANHUNS,986.77655,62.826
3357,2019,7,GARCA,1057.6805,65.044
3358,2019,7,GOIANA,1017.6419,63.801
3359,2019,7,GOIANIA,1275.9541,71.441
3360,2019,7,GOIATUBA,1424.7228,75.491
3361,2019,7,GOVERNADOR VALADARES,1285.2583,71.701
3362,2019,7,GRAMADO,1298.7734,72.077
3363,2019,7,GRAVATAI,1064.1948,65.244
3364,2019,7,GUAIBA,1141.6627,67.577
3365,2019,7,GUANAMBI,809.71545,56.911
3366,2019,7,GUARAPARI,1112.3225,66.703
3367,2019,7,GUARAPUAVA,1320.7773,72.685
3368,2019,7,GUARATINGUETA,922.0636,60.731
3369,2019,7,GUARUJA,1145.1118,67.679
3370,2019,7,GUARULHOS,994.55084,63.073
3371,2019,7,GUAXUPE,1019.2695,63.852
3372,2019,7,GURUPI,1269.9957,71.274
3373,2019,7,HORTOLANDIA,1014.5817,63.705
3374,2019,7,IBITINGA,1197.4368,69.208
3375,2019,7,ICO,1132.0533,67.292
3376,2019,7,IGARASSU,1012.3215,63.634
3377,2019,7,IGUATU,1135.3193,67.389
3378,2019,7,IJUI,1123.9257,67.05
3379,2019,7,ILHEUS,1546.8096,78.659
3380,2019,7,IMPERATRIZ,1198.5444,69.24
3381,2019,7,INDAIATUBA,1128.792,67.195
3382,2019,7,IPATINGA,1245.6664,70.588
3383,2019,7,IPIRA,1035.5524,64.36
3384,2019,7,IRECE,765.43524,55.333
3385,2019,7,ITABAIANA,1027.7153,64.116
3386,2019,7,ITABIRA,1351.2976,73.52
3387,2019,7,ITABORAI,861.95087,58.718
3388,2019,7,ITABUNA,1071.6458,65.472
3389,2019,7,ITAGUAI,1246.4783,70.611
3390,2019,7,ITAITUBA,1934.8121,87.973
3391,2019,7,ITAJAI,1025.7927,64.056
3392,2019,7,ITAJUBA,958.1811,61.909
3393,2019,7,ITAMARAJU,800.3241,56.58
3394,2019,7,ITANHAEM,1188.56,68.951
3395,2019,7,ITAPECERICA DA SERRA,1195.7418,69.159
3396,2019,7,ITAPERUNA,1051.2185,64.845
3397,2019,7,ITAPETININGA,1095.7094,66.203
3398,2019,7,ITAPEVA,1185.8381,68.872
3399,2019,7,ITAPIPOCA,1075.1841,65.58
3400,2019,7,ITAPIRA,930.9821,61.024
3401,2019,7,ITAPOLIS,1356.1912,73.653
3402,2019,7,ITAQUAQUECETUBA,897.3919,59.913
3403,2019,7,ITATIBA,1105.895,66.51
3404,2019,7,ITAUNA,1284.7565,71.687
3405,2019,7,ITU,844.687,58.127
3406,2019,7,ITUIUTABA,1221.2229,69.892
3407,2019,7,ITUMBIARA,1303.4266,72.206
3408,2019,7,JABOATAO DOS GUARARAPES,1037.0332,64.406
3409,2019,7,JABOTICABAL,996.60175,63.138
3410,2019,7,JACAREI,945.4703,61.497
3411,2019,7,JACOBINA,768.70337,55.451
3412,2019,7,JAGUAQUARA,668.5845,51.714
3413,2019,7,JALES,1069.2573,65.399
3414,2019,7,JANAUBA,1043.0316,64.592
3415,2019,7,JANUARIA,1819.3638,85.308
3416,2019,7,JARAGUA DO SUL,971.6936,62.344
3417,2019,7,JATAI,1330.3892,72.949
3418,2019,7,JAU,1139.9064,67.525
3419,2019,7,JEQUIE,627.9034,50.116
3420,2019,7,JI-PARANA,1462.1829,76.477
3421,2019,7,JOAO MONLEVADE,1127.4149,67.154
3422,2019,7,JOAO PESSOA,1110.0225,66.634
3423,2019,7,JOAO PINHEIRO,1107.4253,66.556
3424,2019,7,JOINVILLE,1152.976,67.911
3425,2019,7,JOSE BONIFACIO,977.75037,62.538
3426,2019,7,JUAZEIRO,747.88574,54.695
3427,2019,7,JUAZEIRO DO NORTE,1067.2963,65.339
3428,2019,7,JUIZ DE FORA,1068.7341,65.383
3429,2019,7,JUNDIAI,1106.0613,66.515
3430,2019,7,LAGARTO,945.6855,61.504
3431,2019,7,LAGES,1197.333,69.205
3432,2019,7,LAGUNA,1149.2439,67.801
3433,2019,7,LAJEADO,1253.4078,70.807
3434,2019,7,LAJEDO,1016.2706,63.758
3435,2019,7,LAURO DE FREITAS,849.6059,58.296
3436,2019,7,LAVRAS,949.04047,61.613
3437,2019,7,LEME,931.53143,61.042
3438,2019,7,LEOPOLDINA,1321.0681,72.693
3439,2019,7,LIMEIRA,974.5947,62.437
3440,2019,7,LIMOEIRO DO NORTE,1088.1422,65.974
3441,2019,7,LINHARES,1001.81744,63.303
3442,2019,7,LINS,993.4474,63.038
3443,2019,7,LIVRAMENTO DE NOSSA SENHORA,849.6059,58.296
3444,2019,7,LONDRINA,1082.9365,65.816
3445,2019,7,LORENA,892.5156,59.75
3446,2019,7,LUZIANIA,893.9502,59.798
3447,2019,7,MACAE,974.9382,62.448
3448,2019,7,MACEIO,932.0809,61.06
3449,2019,7,MAFRA,1145.5178,67.691
3450,2019,7,MAGE,798.7972,56.526
3451,2019,7,MANACAPURU,1544.883,78.61
3452,2019,7,MANAUS,1187.2848,68.914
3453,2019,7,MANHUACU,1068.6688,65.381
3454,2019,7,MARABA,1530.4136,78.241
3455,2019,7,MARACANAU,1507.0701,77.642
3456,2019,7,MARECHAL CANDIDO RONDON,1603.602,80.09
3457,2019,7,MARICA,891.3509,59.711
3458,2019,7,MARILIA,1327.2542,72.863
3459,2019,7,MARINGA,1357.5908,73.691
3460,2019,7,MATAO,1234.8547,70.281
3461,2019,7,MAUA,1100.5143,66.348
3462,2019,7,MINEIROS,1211.7013,69.619
3463,2019,7,MIRASSOL,930.311,61.002
3464,2019,7,MOCOCA,1241.6461,70.474
3465,2019,7,MOGI DAS CRUZES,948.2396,61.587
3466,2019,7,MOGI GUACU,814.78845,57.089
3467,2019,7,MOGI MIRIM,718.6957,53.617
3468,2019,7,MONTE ALTO,1161.4124,68.159
3469,2019,7,MONTE CARMELO,1021.5055,63.922
3470,2019,7,MONTES CLAROS,1257.7307,70.929
3471,2019,7,MORRINHOS,1074.9218,65.572
3472,2019,7,MOSSORO,1097.2656,66.25
3473,2019,7,MURIAE,1354.7921,73.615
3474,2019,7,NATAL,1014.5499,63.704
3475,2019,7,NILOPOLIS,922.70135,60.752
3476,2019,7,NITEROI,974.87573,62.446
3477,2019,7,NOSSA SENHORA DO SOCORRO,1010.9538,63.591
3478,2019,7,NOVA ANDRADINA,1224.685,69.991
3479,2019,7,NOVA FRIBURGO,970.2602,62.298
3480,2019,7,NOVA IGUACU,860.1316,58.656
3481,2019,7,NOVA LIMA,1200.3107,69.291
3482,2019,7,NOVO HAMBURGO,1089.8912,66.027
3483,2019,7,OLIMPIA,674.6487,51.948
3484,2019,7,OLINDA,1007.5228,63.483
3485,2019,7,OLIVEIRA,1048.4644,64.76
3486,2019,7,OSASCO,1171.0084,68.44
3487,2019,7,OSORIO,1254.3285,70.833
3488,2019,7,OURINHOS,1004.47797,63.387
3489,2019,7,OURO PRETO,1318.053,72.61
3490,2019,7,PALHOCA,1132.6926,67.311
3491,2019,7,PALMAS,1609.6946,80.242
3492,2019,7,PALMEIRA DOS INDIOS,971.00793,62.322
3493,2019,7,PARA DE MINAS,1121.9485,66.991
3494,2019,7,PARACATU,1105.0305,66.484
3495,2019,7,PARAGUACU PAULISTA,1321.6133,72.708
3496,2019,7,PARAISO DO TOCANTINS,1459.1254,76.397
3497,2019,7,PARANAGUA,776.79266,55.742
3498,2019,7,PARANAVAI,1278.9207,71.524
3499,2019,7,PARAUAPEBAS,1506.0997,77.617
3500,2019,7,PARNAIBA,1696.6985,82.382
3501,2019,7,PARNAMIRIM,1118.4008,66.885
3502,2019,7,PASSO FUNDO,1087.6804,65.96
3503,2019,7,PASSOS,1117.1638,66.848
3504,2019,7,PATO BRANCO,1351.5549,73.527
3505,2019,7,PATOS,997.9281,63.18
3506,2019,7,PATOS DE MINAS,1357.2593,73.682
3507,2019,7,PATROCINIO,1084.7142,65.87
3508,2019,7,PAULINIA,977.40643,62.527
3509,2019,7,PAULISTA,1029.6398,64.176
3510,2019,7,PAULO AFONSO,1077.0211,65.636
3511,2019,7,PELOTAS,1018.79065,63.837
3512,2019,7,PETROLINA,807.1281,56.82
3513,2019,7,PETROPOLIS,917.8173,60.591
3514,2019,7,PICOS,1184.6332,68.837
3515,2019,7,PIMENTA BUENO,1704.8641,82.58
3516,2019,7,PINDAMONHANGABA,962.3955,62.045
3517,2019,7,PINHAIS,1042.6118,64.579
3518,2019,7,PINHEIRO,1621.9951,80.548
3519,2019,7,PIRACICABA,1080.9629,65.756
3520,2019,7,PIRASSUNUNGA,973.5024,62.402
3521,2019,7,PIRIPIRI,1525.4883,78.115
3522,2019,7,POA,908.1484,60.271
3523,2019,7,POCOES,782.8804,55.96
